participant,session,task,event_type,covariate,time,GFP_left,GFP_right,fMotionArea_left,fMotionArea_right,GazeCubes_left,GazeCubes_right,Marquardt2017GFP_left,Marquardt2017GFP_right
sub_0000,ses_com,gic,Iris_3,intercept,6.75,-0.0187682507992194,-0.108282932324197,0.281689555208954,-0.15647230867241,0.181317601227427,-0.512497772776651,0.136135469527616,-0.00664407649136393
sub_0000,ses_com,gic,Iris_3,intercept,6.825,-0.0458996836704911,-0.105042756088641,0.264618242573863,-0.174186845764919,0.173293650721513,-0.533405995680606,0.130312707258494,-0.0170163068163511
sub_0000,ses_com,gic,Iris_3,intercept,6.9,-0.0711485934205644,-0.100190691757681,0.247205454871922,-0.191230234039903,0.16501840217316,-0.553399287154384,0.124841512175797,-0.0271904530045439
sub_0000,ses_com,gic,Iris_3,intercept,6.975,-0.0942767552154685,-0.0936683134788738,0.229542631819013,-0.207452868354802,0.156481336709165,-0.572239493405445,0.11974901786204,-0.0371040192870223
sub_0000,ses_com,gic,Iris_3,intercept,7.05,-0.115088252769313,-0.0854468853262957,0.211718692141402,-0.222712392699233,0.1476638869832,-0.589700506524331,0.115050577401005,-0.0467022753784308
sub_0000,ses_com,gic,Iris_3,intercept,7.125,-0.133432895195709,-0.0755286561401775,0.19381880556862,-0.236876476565862,0.138539951701509,-0.605572205557588,0.110749343321863,-0.0559391389892219
sub_0000,ses_com,gic,Iris_3,intercept,7.2,-0.149208770843924,-0.063947568176272,0.175923239866791,-0.249825428722484,0.129076641030586,-0.619664143565752,0.106836090827497,-0.0647778877925237
sub_0000,ses_com,gic,Iris_3,intercept,7.275,-0.16236388724979,-0.0507693595244619,0.158106305056072,-0.261454594634224,0.11923524089709,-0.63180891103574,0.103289291527586,-0.0731916857753889
sub_0000,ses_com,gic,Iris_3,intercept,7.35,-0.172896863766855,-0.0360910519987317,0.14043541526461,-0.271676487927128,0.108972379180576,-0.641865111826797,0.10007544005064,-0.0811639124657505
sub_0000,ses_com,gic,Iris_3,intercept,7.425,-0.180856661566506,-0.0200398281684556,0.122970286562604,-0.280422611431115,0.0982413720810701,-0.649719894874501,0.0971496309645506,-0.0886882873391122
sub_0000,ses_com,gic,Iris_3,intercept,7.5,-0.186341354156499,-0.00277131315985816,0.105762286632039,-0.287644929389928,0.0869937246162264,-0.655290993025451,0.0944563784884563,-0.0957687856990401
sub_0000,ses_com,gic,Iris_3,intercept,7.575,-0.189495960008148,0.0155327114281498,0.0888539493064621,-0.293316959258821,0.0751807553596781,-0.658528229471892,0.0919306666268942,-0.102419346415214
sub_0000,ses_com,gic,Iris_3,intercept,7.65,-0.19050937694574,0.0346671229082539,0.0722786639137381,-0.297434458992131,0.062755312256921,-0.659414462127634,0.0894992126959325,-0.108663376012156
sub_0000,ses_com,gic,Iris_3,intercept,7.725,-0.189610475286939,0.0544067530582391,0.0560605460319338,-0.300015693704309,0.0496735437206453,-0.657965946746248,0.0870819228329105,-0.114533057650088
sub_0000,ses_com,gic,Iris_3,intercept,7.8,-0.187063422992855,0.0745101050721488,0.0402144927877861,-0.301101273911136,0.035896687274383,-0.654232110429671,0.0845935140741984,-0.120068477446703
sub_0000,ses_com,gic,Iris_3,intercept,7.875,-0.183162330974358,0.094723424593281,0.0247464222557701,-0.30075356605743,0.0213928368285914,-0.648294738202683,0.0819452740299606,-0.125316584277623
sub_0000,ses_com,gic,Iris_3,intercept,7.95,-0.178225319916777,0.114785050236081,0.00965369292284247,-0.299055684544561,0.00613864926909639,-0.640266586324862,0.0790469261539933,-0.130330002590276
sub_0000,ses_com,gic,Iris_3,intercept,8.025,-0.172588121270019,0.13442996314043,-0.00507430436039264,-0.296110082816188,-0.00987904856900052,-0.630289446765749,0.0758085661631624,-0.135165720802793
sub_0000,ses_com,gic,Iris_3,intercept,8.1,-0.166597334184565,0.153394450770951,-0.0194553929473766,-0.292036769077549,-0.0266617902772468,-0.618531697574656,0.0721426333567194,-0.13988368047496
sub_0000,ses_com,gic,Iris_3,intercept,8.175,-0.160603466976045,0.171420797465345,-0.0335137097274831,-0.286971179752299,-0.0441981733598395,-0.605185383535787,0.0679658794605871,-0.14454529357871
sub_0000,ses_com,gic,Iris_3,intercept,8.25,-0.154953896037918,0.188261913207438,-0.0472786744569194,-0.281061750670873,-0.0624627688620795,-0.590462880326603,0.0632012972024592,-0.149211916816939
sub_0000,ses_com,gic,Iris_3,intercept,8.325,-0.149985876906407,0.203685812778118,-0.0607838490024098,-0.274467232097517,-0.081415266738927,-0.574593203222767,0.0577799711236182,-0.153943313006997
sub_0000,ses_com,gic,Iris_3,intercept,8.4,-0.146019741377031,0.217479859812842,-0.0740657087254407,-0.267353798916859,-0.100999882480008,-0.557818028066232,0.0516428141522865,-0.158796130035446
sub_0000,ses_com,gic,Iris_3,intercept,8.475,-0.143352411190771,0.229454694327115,-0.0871623501364272,-0.259892011509838,-0.121145045853223,-0.540387497605514,0.0447421551867576,-0.163822427790883
sub_0000,ses_com,gic,Iris_3,intercept,8.55,-0.142251352913017,0.23944776788808,-0.100112160397432,-0.252253685967867,-0.141763387487573,-0.522555890325391,0.037043145336533,-0.16906828279074
sub_0000,ses_com,gic,Iris_3,intercept,8.625,-0.142949090331658,0.247326417706941,-0.112952475217818,-0.244608734259242,-0.162752033482871,-0.504577231430029,0.0285249535050497,-0.174572498946265
sub_0000,ses_com,gic,Iris_3,intercept,8.7,-0.14563838016038,0.252990419370131,-0.125718252147351,-0.237122035732058,-0.183993212414005,-0.486700926679928,0.0191817256147631,-0.180365451079068
sub_0000,ses_com,gic,Iris_3,intercept,8.775,-0.15046814425123,0.256373967557404,-0.13844078621343,-0.229950400895728,-0.205355173101393,-0.469167499289384,0.00902328590929323,-0.186468085445345
sub_0000,ses_com,gic,Iris_3,intercept,8.85,-0.157540237138471,0.257447044729251,-0.15114649427084,-0.223239686775137,-0.226693405462252,-0.452204508077026,-0.00192443665716346,-0.192891098683009
sub_0000,ses_com,gic,Iris_3,intercept,8.925,-0.166907111830196,0.256216149201415,-0.163855793341365,-0.21712212030795,-0.247852150756993,-0.436022721566383,-0.0136192690000424,-0.199634313325123
sub_0000,ses_com,gic,Iris_3,intercept,9,-0.178570429641222,0.252724366042034,-0.176582096634296,-0.211713882310205,-0.268666181718398,-0.420812617823983,-0.0260029483120638,-0.206686264381161
sub_0000,ses_com,gic,Iris_3,intercept,9.075,-0.192480641850409,0.247050776596513,-0.189330948884546,-0.207112999544126,-0.288962827513201,-0.406741273593885,-0.039001571787794,-0.214024007544183
sub_0000,ses_com,gic,Iris_3,intercept,9.15,-0.208537552414676,0.239309214929053,-0.202099320159113,-0.203397586481808,-0.308564213346312,-0.393949698860032,-0.0525263377173862,-0.221613155411601
sub_0000,ses_com,gic,Iris_3,intercept,9.225,-0.226591852238449,0.22964639182746,-0.214875074409894,-0.200624471584622,-0.327289679880381,-0.382550664484538,-0.0664745685979748,-0.22940814378877
sub_0000,ses_com,gic,Iris_3,intercept,9.3,-0.246447596942041,0.218239419011256,-0.227636625843874,-0.198828235443333,-0.344958343602017,-0.372627061194572,-0.0807310016428218,-0.237352725760752
sub_0000,ses_com,gic,Iris_3,intercept,9.375,-0.26786558205349,0.205292777580683,-0.240352792699695,-0.198020680094095,-0.361391755904209,-0.364230818103331,-0.0951693270351898,-0.245380686851755
sub_0000,ses_com,gic,Iris_3,intercept,9.45,-0.290567552412786,0.191034785325715,-0.252982854327391,-0.198190740398518,-0.376416616043398,-0.35738239834601,-0.109653949571816,-0.253416770327999
sub_0000,ses_com,gic,Iris_3,intercept,9.525,-0.314241166655594,0.175713627074776,-0.265476813634686,-0.199304839717115,-0.389867491326196,-0.35207087849352,-0.124041945059618,-0.261377797619937
sub_0000,ses_com,gic,Iris_3,intercept,9.6,-0.338545623241943,0.159593020617335,-0.277775863060906,-0.201307683385375,-0.40158949692707,-0.348254607384883,-0.138185179051028,-0.269173965022736
sub_0000,ses_com,gic,Iris_3,intercept,9.675,-0.363117841891118,0.142947597720736,-0.289813048342047,-0.204123474892079,-0.411440887660202,-0.34586242910531,-0.15193255230104,-0.276710294353617
sub_0000,ses_com,gic,Iris_3,intercept,9.75,-0.387579083719311,0.126058085243609,-0.301514120511808,-0.20765753133037,-0.419295514835769,-0.3447954442402,-0.165132334764903,-0.283888212168762
sub_0000,ses_com,gic,Iris_3,intercept,9.825,-0.41154188505399,0.109206375219156,-0.31279856291639,-0.211798266808104,-0.425045103015535,-0.34492927345862,-0.177634548079782,-0.290607229531136
sub_0000,ses_com,gic,Iris_3,intercept,9.9,-0.434617173977643,0.0926705749655541,-0.323580776575785,-0.21641950522128,-0.428601304020724,-0.346116778115687,-0.189293355324063,-0.29676669222512
sub_0000,ses_com,gic,Iris_3,intercept,9.975,-0.456421435245846,0.0767201287344407,-0.3337714040674,-0.221383077257423,-0.429897488896056,-0.348191184090374,-0.199969416448243,-0.302267569775943
sub_0000,ses_com,gic,Iris_3,intercept,10.05,-0.476583788394419,0.061611101121848,-0.343278769300401,-0.226541650834622,-0.42889024264126,-0.350969547654403,-0.209532168131329,-0.307014250682569
sub_0000,ses_com,gic,Iris_3,intercept,10.125,-0.494752845611334,0.0475817094628267,-0.352010408145656,-0.231741739509571,-0.42556053131444,-0.354256495939749,-0.217861987931719,-0.310916310931765
sub_0000,ses_com,gic,Iris_3,intercept,10.2,-0.510603220264803,0.034848187768052,-0.359874662933931,-0.236826829798053,-0.419914516505861,-0.357848169653747,-0.22485220445319,-0.31389022313696
sub_0000,ses_com,gic,Iris_3,intercept,10.275,-0.523841563763489,0.0236010585268721,-0.36678231237288,-0.241640565916297,-0.41198399808008,-0.361536292173644,-0.230410917801913,-0.315860974534469
sub_0000,ses_com,gic,Iris_3,intercept,10.35,-0.534212017544581,0.014001881015714,-0.372648207490928,-0.246029929221492,-0.401826472382443,-0.365112287100853,-0.234462597823728,-0.316763563556775
sub_0000,ses_com,gic,Iris_3,intercept,10.425,-0.541500978261688,0.00618053576080374,-0.377392883813484,-0.24984834963063,-0.38952479968873,-0.368371365804926,-0.236949431423699,-0.316544346760971
sub_0000,ses_com,gic,Iris_3,intercept,10.5,-0.545541087456821,0.000233094682210921,-0.3809441201237,-0.252958687530892,-0.3751864814239,-0.371116507445089,-0.237832394612606,-0.315162210482718
sub_0000,ses_com,gic,Iris_3,intercept,10.575,-0.54621437189145,-0.00377968461339584,-0.383238414855717,-0.255236027139747,-0.358942554463733,-0.373162256400343,-0.237092029717856,-0.312589544664302
sub_0000,ses_com,gic,Iris_3,intercept,10.65,-0.543454476991001,-0.00583321370884081,-0.384222352402088,-0.256570225882907,-0.340946116536593,-0.374338265916291,-0.234728913351033,-0.308812999812547
sub_0000,ses_com,gic,Iris_3,intercept,10.725,-0.537247953208572,-0.00593926302286508,-0.383853833367776,-0.25686816906417,-0.321370503237602,-0.374492522008995,-0.230763806145925,-0.303834011912958
sub_0000,ses_com,gic,Iris_3,intercept,10.8,-0.527634573200567,-0.0041454843753989,-0.38210314503989,-0.25605568481249,-0.300407143333647,-0.373494188147894,-0.225237480869368,-0.297669084288366
sub_0000,ses_com,gic,Iris_3,intercept,10.875,-0.514706676178545,-0.000534277189444936,-0.378953851025105,-0.254079080897844,-0.278263124760106,-0.371236018842091,-0.218210231159294,-0.290349819765529
sub_0000,ses_com,gic,Iris_3,intercept,10.95,-0.498607554300536,0.00477897860236955,-0.374403482086966,-0.250906272380381,-0.255158508882014,-0.367636298826244,-0.209761068755668,-0.281922701019497
sub_0000,ses_com,gic,Iris_3,intercept,11.025,-0.47952891413378,0.0116482879840154,-0.368464013636859,-0.246527477053566,-0.231323435116869,-0.36264027391472,-0.199986622556985,-0.272448621518713
sub_0000,ses_com,gic,Iris_3,intercept,11.1,-0.457707463708888,0.0198999584416416,-0.361162119032876,-0.240955464105712,-0.206995061808201,-0.356221049581236,-0.188999758056782,-0.262002174008069
sub_0000,ses_com,gic,Iris_3,intercept,11.175,-0.43342069215604,0.0293360132223766,-0.352539191752065,-0.234225350190142,-0.182414392226933,-0.348379943729903,-0.17692794059518,-0.25067070785795
sub_0000,ses_com,gic,Iris_3,intercept,11.25,-0.406981924050794,0.0397380345625883,-0.342651133551802,-0.226393945990927,-0.157823036704625,-0.339146290748901,-0.163911370310165,-0.238553170792051
sub_0000,ses_com,gic,Iris_3,intercept,11.325,-0.378734744110509,0.050871363234935,-0.331567909850701,-0.217538665224425,-0.133459963128228,-0.328576704572505,-0.150100920610694,-0.225758754407191
sub_0000,ses_com,gic,Iris_3,intercept,11.4,-0.349046899514632,0.062489574238234,-0.319372877662591,-0.207756016653298,-0.109558288325778,-0.316753818914037,-0.135655915347158,-0.212405366441176
sub_0000,ses_com,gic,Iris_3,intercept,11.475,-0.318303796652471,0.0743391434737325,-0.306161895433175,-0.197159707939535,-0.0863421622398583,-0.303784532868852,-0.120741782563626,-0.198617955863999
sub_0000,ses_com,gic,Iris_3,intercept,11.55,-0.28690171635147,0.0861642169090035,-0.292042227983823,-0.185878397864343,-0.0640237952309459,-0.289797799528529,-0.105527624732246,-0.184526719504983
sub_0000,ses_com,gic,Iris_3,intercept,11.625,-0.255240876472734,0.0977113920878664,-0.277131263389639,-0.174053140443691,-0.0428006764038346,-0.27494200391302,-0.0901837466579446,-0.170265221035013
sub_0000,ses_com,gic,Iris_3,intercept,11.7,-0.223718473091745,0.108734421929917,-0.261555061942792,-0.161834570630871,-0.0228530275513006,-0.259381984250104,-0.0748791827796498,-0.155968454660006
sub_0000,ses_com,gic,Iris_3,intercept,11.775,-0.19272183127237,0.118998752571459,-0.245446760315979,-0.149379886499643,-0.00434153322036192,-0.243295757263724,-0.0597792653752907,-0.14177088682115
sub_0000,ses_com,gic,Iris_3,intercept,11.85,-0.162621793703197,0.12828581049253,-0.228944856590732,-0.136849686940221,0.0125946173973657,-0.22687101354884,-0.0450432742086927,-0.127804509522788
sub_0000,ses_com,gic,Iris_3,intercept,11.925,-0.133766470257354,0.136396959281388,-0.212191403904362,-0.124404726892863,0.0278393464804525,-0.210301453208817,-0.030822206458182,-0.114196938615129
sub_0000,ses_com,gic,Iris_3,intercept,12,-0.106475463969388,0.143157053006245,-0.195330142060122,-0.11220265393007,0.0413009371846801,-0.193783034636558,-0.0172567033738596,-0.101069589453209
sub_0000,ses_com,gic,Iris_3,intercept,12.075,-0.0810346791499511,0.148417521163071,-0.178504597508972,-0.100394790541389,0.0529128989049989,-0.177510210584762,-0.00447516707067076,-0.088535960854178
sub_0000,ses_com,gic,Iris_3,intercept,12.15,-0.0576918055783735,0.152058929390171,-0.161856182629839,-0.089123025762402,0.062634436931245,-0.161672225474222,0.00740790276278108,-0.0767000562117283
sub_0000,ses_com,gic,Iris_3,intercept,12.225,-0.0366525591608913,0.153992970403946,-0.145522325199976,-0.0785168778333887,0.0704505220906279,-0.146449546241389,0.0182933266038577,-0.0656549680398576
sub_0000,ses_com,gic,Iris_3,intercept,12.3,-0.0180777443884729,0.154163850714722,-0.129634658360164,-0.0686907864099732,0.0763715628765227,-0.132010495965086,0.028098396229263,-0.055481649158232
sub_0000,ses_com,gic,Iris_3,intercept,12.375,-0.00208118767183192,0.152549050409885,-0.114317300253313,-0.0597416885376269,0.0804326893955874,-0.118508155102802,0.0367577431178582,-0.0462478902574592
sub_0000,ses_com,gic,Iris_3,intercept,12.45,0.0112714265059575,0.149159445415256,-0.0996852508719819,-0.0517469272266428,0.0826926650988944,-0.106077589501194,0.0442239131841744,-0.0380075197613297
sub_0000,ses_com,gic,Iris_3,intercept,12.525,0.0219628023586229,0.144038793928755,-0.0858429315224866,-0.0447625351274429,0.0832324485768545,-0.0948334575395365,0.0504676422462546,-0.0307998378078508
sub_0000,ses_com,gic,Iris_3,intercept,12.6,0.0300233661015242,0.137262600924727,-0.0728828897415322,-0.0388219286299047,0.0821534335777596,-0.0848680409572315,0.0554778320297895,-0.0246492918798657
sub_0000,ses_com,gic,Iris_3,intercept,12.675,0.0355297071243556,0.128936386516333,-0.0608846895349031,-0.033935039833461,0.0795754007497005,-0.0762497352650088,0.059261231863334,-0.0195653972109755
sub_0000,ses_com,gic,Iris_3,intercept,12.75,0.0386021655791851,0.11919339530758,-0.0499140035030085,-0.0300879054094257,0.0756342193098066,-0.0690220263179925,0.0618418364267239,-0.0155429006569406
sub_0000,ses_com,gic,Iris_3,intercept,12.825,0.0394016213073996,0.108191794447283,-0.0400219198375116,-0.0272427225665585,0.070479340829761,-0.0632029698241485,0.0632600148799283,-0.0125621823406151
sub_0000,ses_com,gic,Iris_3,intercept,12.9,0.0381255542473593,0.0961114177113694,-0.0312444733842362,-0.0253383733061535,0.0642711305226964,-0.0587851804695443,0.0635713913309365,-0.0105898851323076
sub_0000,ses_com,gic,Iris_3,intercept,12.975,0.0350034602298559,0.0831501214036,-0.0236024060410692,-0.0242914090891034,0.0571780837692001,-0.0557363271632184,0.0628455008142389,-0.00957975799685463
sub_0000,ses_com,gic,Iris_3,intercept,13.05,0.0302917181150882,0.0695198250170194,-0.0171011577688901,-0.0239974791104824,0.0493739770906534,-0.0540001208414059,0.0611642486698623,-0.00947369549881672
sub_0000,ses_com,gic,Iris_3,intercept,13.125,0.0242680143217131,0.0554423153042808,-0.0117310855127569,-0.0243331767607226,0.0410350033445637,-0.0534977715226096,0.058620204370523,-0.0102029523772969
sub_0000,ses_com,gic,Iris_3,intercept,13.2,0.0172254387534777,0.0411448965579695,-0.0074679034331576,-0.0251582707139924,0.0323369405740788,-0.0541298820640749,0.0553147633861886,-0.0116895091439995
sub_0000,ses_com,gic,Iris_3,intercept,13.275,0.00946637179269332,0.026855972426379,-0.00427333410465796,-0.0263182795822662,0.0234524027047811,-0.0557787375185352,0.0513562125582653,-0.0138475621759498
sub_0000,ses_com,gic,Iris_3,intercept,13.35,0.00129628529867141,0.0128006454420471,-0.00209595681991667,-0.0276473423538791,0.0145482181751817,-0.0583109412954538,0.0468577356497677,-0.0165851098120396
sub_0000,ses_com,gic,Iris_3,intercept,13.425,-0.00698241863288764,-0.000803580391220351,-0.000872235904411276,-0.0289713310289676,0.00578297965838004,-0.0615803426437473,0.0419353962266385,-0.0198056045542907
sub_0000,ses_sep,co,Cubes_1,intercept,0,-0.035716227748386,0.271627472193228,-0.00377748287594131,0.0881169913070241,-0.0313110179133077,0.112616152033842,0.0292008514662719,0.131500380987816
sub_0000,ses_sep,co,Cubes_1,intercept,0.075,-0.0228196448617783,0.276437512098943,0.00159546288867928,0.0916859869290267,-0.0335174837204327,0.111351050532917,0.0372661606734708,0.14357585526
sub_0000,ses_sep,co,Cubes_1,intercept,0.15,-0.0101535896164128,0.278608313959412,0.00652065448982696,0.0938814096223948,-0.0357879029654489,0.108355835597172,0.0447092661369372,0.154480082759783
sub_0000,ses_sep,co,Cubes_1,intercept,0.225,0.00210193622813296,0.278249162312274,0.0109699517877698,0.0947294916624255,-0.038120081577133,0.103716304694766,0.0514393707642466,0.164113889981888
sub_0000,ses_sep,co,Cubes_1,intercept,0.3,0.0137795324368091,0.275508479966248,0.0149212271142062,0.094274492366521,-0.0405074163671909,0.0975445937223044,0.0573783834063928,0.172396266714023
sub_0000,ses_sep,co,Cubes_1,intercept,0.375,0.0247274877254819,0.270570582755151,0.0183589310650722,0.0925778303133638,-0.0429386350584753,0.0899770273355323,0.0624624896838199,0.179265320543284
sub_0000,ses_sep,co,Cubes_1,intercept,0.45,0.034812516949996,0.263651792626829,0.0212745404115183,0.0897169293199967,-0.0453976549587096,0.0811715446663882,0.0666434429421533,0.184678886545297
sub_0000,ses_sep,co,Cubes_1,intercept,0.525,0.043922095210779,0.25499598591656,0.0236668769237597,0.0857838017524945,-0.0478635644843332,0.0713047500791314,0.0698895496084364,0.188614785912107
sub_0000,ses_sep,co,Cubes_1,intercept,0.6,0.0519663442410859,0.244869664269445,0.0255422883157586,0.0808833975092338,-0.0503107291380996,0.0605686455476846,0.0721863291681006,0.191070733892608
sub_0000,ses_sep,co,Cubes_1,intercept,0.675,0.0588794355340718,0.233556644578765,0.0269146851331791,0.0751317512025444,-0.0527090209128942,0.0491671070649091,0.0735368353221414,0.192063903971718
sub_0000,ses_sep,co,Cubes_1,intercept,0.75,0.0646204844418755,0.22135247132666,0.0278054301727223,0.0686539635963256,-0.0550241674859159,0.0373121721118557,0.0739616314894271,0.191630161576079
sub_0000,ses_sep,co,Cubes_1,intercept,0.825,0.069173919754332,0.208558659715726,0.0282430798844454,0.0615820561687242,-0.0572182150343445,0.0252202085343347,0.0734984205619056,0.189822986643527
sub_0000,ses_sep,co,Cubes_1,intercept,0.9,0.0725493238315963,0.195476880870907,0.0282629801143842,0.0540527397092754,-0.0592500960967804,0.0131080371340169,0.0722013355691354,0.186712110016602
sub_0000,ses_sep,co,Cubes_1,intercept,0.975,0.074780749014037,0.182403201117212,0.027906721435941,0.0462051390934037,-0.0610762916723563,0.0011890808467879,0.0701399045313583,0.182381893711188
sub_0000,ses_sep,co,Cubes_1,intercept,1.05,0.0759255265528555,0.169622485889585,0.0272214621381939,0.0381785167842583,-0.0626515747362021,-0.0103303874555129,0.0673977091479892,0.176929489575556
sub_0000,ses_sep,co,Cubes_1,intercept,1.125,0.0760625944873178,0.157403075238242,0.0262591296317253,0.0301100371892207,-0.0639298205961778,-0.0212548287230419,0.0640707629566174,0.170462814610497
sub_0000,ses_sep,co,Cubes_1,intercept,1.2,0.0752903805373262,0.145991832229671,0.0250755135440781,0.0221326127591171,-0.0648648680564971,-0.0314027867840831,0.0602656400894928,0.163098384200332
sub_0000,ses_sep,co,Cubes_1,intercept,1.275,0.0737242849921505,0.135609657923942,0.0237292660570679,0.0143728706912649,-0.0654114142181897,-0.040609941257239,0.0560973906427837,0.154959046655295
sub_0000,ses_sep,co,Cubes_1,intercept,1.35,0.0714938165808738,0.126447557185161,0.0222808270406732,0.00694927632744534,-0.0655259249568886,-0.048731808864124,0.0516872828631946,0.146171663752339
sub_0000,ses_sep,co,Cubes_1,intercept,1.425,0.0687394412489146,0.118663328540752,0.0207912932219666,-2.95541163169537E-05,-0.0651675426908854,-0.0556460447214743,0.0471604157650331,0.136864782365474
sub_0000,ses_sep,co,Cubes_1,intercept,1.5,0.0656092095004386,0.112378938865332,0.0193212519574061,-0.00646632291746402,-0.0642989729952016,-0.0612543031344708,0.0426432483519565,0.127166341797141
sub_0000,ses_sep,co,Cubes_1,intercept,1.575,0.0622552323850252,0.107678630071719,0.0179296011242971,-0.0122762783355238,-0.0628873319316209,-0.0654836261074609,0.0382610932814195,0.117201460075143
sub_0000,ses_sep,co,Cubes_1,intercept,1.65,0.058830079221179,0.104607790512996,0.0166723771911573,-0.0173881812730151,-0.0609049366438466,-0.0682873370629225,0.0341356235438026,0.10709034029856
sub_0000,ses_sep,co,Cubes_1,intercept,1.725,0.0554831716995676,0.103172608720226,0.0156016136535518,-0.0217449975194815,-0.0583300227975305,-0.0696454269322264,0.0303824405180115,0.0969463351503659
sub_0000,ses_sep,co,Cubes_1,intercept,1.8,0.0523572490646571,0.103340511716672,0.0147642517262218,-0.0253043075720113,-0.0551473738062119,-0.0695644296629455,0.0271087506151155,0.0868742040087319
sub_0000,ses_sep,co,Cubes_1,intercept,1.875,0.0495849776337246,0.105041374762807,0.0142011244666254,-0.0280384317186954,-0.0513488484489681,-0.0680767940838832,0.0244111956538157,0.0769685927619268
sub_0000,ses_sep,co,Cubes_1,intercept,1.95,0.0472857750057258,0.10816947429861,0.0139460343801159,-0.0299342737609807,-0.0469337954205302,-0.0652397687875306,0.0223738791665743,0.067312761553919
sub_0000,ses_sep,co,Cubes_1,intercept,2.025,0.0455629149969145,0.112586141355503,0.0140249430415879,-0.030992892323125,-0.0419093455211173,-0.0611338260411253,0.0210666270705915,0.0579775803605402
sub_0000,ses_sep,co,Cubes_1,intercept,2.1,0.0445009737011069,0.118123059093077,0.0144552893888643,-0.0312288140411115,-0.0362905745480478,-0.0558606595402775,0.0205435166269747,0.0490208066288404
sub_0000,ses_sep,co,Cubes_1,intercept,2.175,0.0441636702219342,0.124586135640834,0.0152454511328193,-0.0306691079335741,-0.0301005324473109,-0.0495407989028378,0.0208417024424264,0.0404866533207253
sub_0000,ses_sep,co,Cubes_1,intercept,2.25,0.044592147698254,0.131759872335219,0.0163943612282132,-0.0293522448347508,-0.0233701368709745,-0.0423108910093576,0.0219805625414339,0.0324056497056068
sub_0000,ses_sep,co,Cubes_1,intercept,2.325,0.0458037313993233,0.139412137952456,0.0178912886031989,-0.0273267698245147,-0.0161379319139775,-0.0343207044917372,0.0239611813649623,0.0247947912665162
sub_0000,ses_sep,co,Cubes_1,intercept,2.4,0.0477911910788535,0.147299251831485,0.0197157894050913,-0.0246498190441904,-0.00844971541917324,-0.0257299187352351,0.0267661800543774,0.0176579692398694
sub_0000,ses_sep,co,Cubes_1,intercept,2.475,0.0505225246369099,0.155171273006746,0.0218378319398628,-0.0213855150726222,-0.000358040790370507,-0.0167047625952349,0.0303598976833854,0.0109866647174025
sub_0000,ses_sep,co,Cubes_1,intercept,2.55,0.0539412696470152,0.162777388737689,0.024218095320453,-0.0176032771018932,0.00807839831120721,-0.00741457056763441,0.0346889203366435,0.00476088701060541
sub_0000,ses_sep,co,Cubes_1,intercept,2.625,0.0579673386710541,0.169871294200245,0.0268084386536628,-0.0133760834580099,0.016795489739608,0.00197167465523444,0.0396829482330567,-0.00104966878369617
sub_0000,ses_sep,co,Cubes_1,intercept,2.7,0.0624983637178245,0.176216455623201,0.0295525344471415,-0.00877872453593774,0.025724518395376,0.0112887444817671,0.0452559845850618,-0.00648427427998808
sub_0000,ses_sep,co,Cubes_1,intercept,2.775,0.0674115249122796,0.181591151795322,0.0323866568662847,-0.00388608395366411,0.0347930609913617,0.0203784443362664,0.051307823698908,-0.0115896631872963
sub_0000,ses_sep,co,Cubes_1,intercept,2.85,0.0725658286361596,0.185793193581231,0.0352406125736438,0.00122851531457411,0.043925944001665,0.0290927068047831,0.0577258100752908,-0.0164184052551533
sub_0000,ses_sep,co,Cubes_1,intercept,2.925,0.0778047912718988,0.188644227768984,0.0380387991958634,0.00649486486539595,0.0530462475308865,0.0372964377329512,0.0643868350761692,-0.0210271965476307
sub_0000,ses_sep,co,Cubes_1,intercept,3,0.0829594764121675,0.189993540094556,0.040701374036591,0.0118472924080452,0.062076336969612,0.0448700602817074,0.0711595331828243,-0.0254751050994661
sub_0000,ses_sep,co,Cubes_1,intercept,3.075,0.0878518261520167,0.189721282476866,0.0431455135348175,0.0172259216508807,0.070938903788112,0.0517117082990947,0.0779066360700146,-0.0298218114750949
sub_0000,ses_sep,co,Cubes_1,intercept,3.15,0.092298221004039,0.187741061147487,0.0452867421975866,0.0225777450317196,0.0795579966736856,0.0577390276574485,0.0844874397347014,-0.0341258833915095
sub_0000,ses_sep,co,Cubes_1,intercept,3.225,0.0961131981908824,0.184001835239418,0.0470403083483659,0.0278574880741526,0.0878600244406461,0.0628905522879456,0.0907603378025561,-0.0384431223913965
sub_0000,ses_sep,co,Cubes_1,intercept,3.3,0.0991132546700701,0.17848908925268,0.0483225830548259,0.033028248859135,0.0957747127309951,0.0671266303562309,0.0965853729315362,-0.0428250185924728
sub_0000,ses_sep,co,Cubes_1,intercept,3.375,0.101120659302256,0.171225257365867,0.0490524580518829,0.0380619011344123,0.103235997466446,0.070429885189003,0.101826757961604,-0.0473173468367853
sub_0000,ses_sep,co,Cubes_1,intercept,3.45,0.101967198125902,0.162269392523249,0.0491527183690822,0.0429392548390242,0.110182839289642,0.0728052049988077,0.106355319127248,-0.0519589341793072
sub_0000,ses_sep,co,Cubes_1,intercept,3.525,0.101497777759495,0.151716088300229,0.048551365708888,0.0476499731873127,0.11655994481854,0.0742792649746349,0.110050815240587,-0.0567806246615045
